iter,compliance,volume,tip_dy,pcg_res,beta,penal,pcg_iters
48,54.29977333696173,0.3000002279661257,-54.29977333696173,8.828664702338008e-09,4.0,4.0,631
49,54.290771894080564,0.29999974035409394,-54.290771894080564,9.15342524144413e-09,4.0,4.0,631
50,54.281826853467415,0.3000001463560509,-54.281826853467415,9.223330499951516e-09,4.0,4.0,631
51,54.273244197483926,0.29999974499998167,-54.273244197483926,9.283976987314861e-09,4.0,4.0,631
52,54.26473903057967,0.29999955594462346,-54.26473903057967,8.79041872257355e-09,4.0,4.0,631
53,54.25608988473647,0.30000026058704665,-54.25608988473647,8.620854224486091e-09,4.0,4.0,631
54,54.24769044805105,0.29999974689235515,-54.247690448051046,9.46406184092577e-09,4.0,4.0,631
55,54.23911958793244,0.29999946009559286,-54.23911958793244,8.114097700508076e-09,4.0,4.0,631
56,54.230301055065645,0.2999993396869441,-54.23030105506565,9.457668292683653e-09,4.0,4.0,630
57,54.221035416545135,0.2999999109572841,-54.22103541654513,9.272580410371597e-09,4.0,4.0,626
58,54.21158573376788,0.29999986983021293,-54.21158573376788,9.507637483723162e-09,4.0,4.0,621
59,54.20192178951341,0.2999998066614018,-54.20192178951342,9.82745967771363e-09,4.0,4.0,618
60,54.19285547922704,0.29999970086058136,-54.19285547922705,9.534347453665248e-09,4.0,4.0,622
61,43.81079017621641,0.3017463741758583,-43.81079017621641,8.655076856812933e-09,8.0,4.0,626
62,43.98210679025665,0.30000013963693095,-43.98210679025665,9.309915655058217e-09,8.0,4.0,634
63,43.92601661504828,0.3000005909682104,-43.92601661504828,9.474584123686827e-09,8.0,4.0,633
64,43.89798202807292,0.30000023725552966,-43.89798202807292,8.907152404906082e-09,8.0,4.0,635
65,43.88209109628041,0.2999998929651993,-43.88209109628041,9.368202150376957e-09,8.0,4.0,636
66,43.86899586258533,0.2999998299548371,-43.86899586258533,9.789666438793804e-09,8.0,4.0,636
67,43.85687495995718,0.2999997223823099,-43.856874959957175,8.97593587030155e-09,8.0,4.0,637
68,43.84393975373771,0.30000023957762084,-43.843939753737715,9.295955193939908e-09,8.0,4.0,637
69,43.83041421318961,0.3000002456782443,-43.83041421318961,9.128501420367106e-09,8.0,4.0,637
70,43.817183151307646,0.30000033101708695,-43.817183151307646,9.569587041240265e-09,8.0,4.0,637
71,43.80472558226384,0.3000003533671434,-43.80472558226384,9.446723640036015e-09,8.0,4.0,637
72,43.79287234407142,0.2999998918311335,-43.79287234407141,9.58218566799212e-09,8.0,4.0,637
73,43.781364170387604,0.2999999679574363,-43.7813641703876,8.908326120496272e-09,8.0,4.0,637
74,43.76999946810431,0.2999999699189013,-43.76999946810431,9.819230215356392e-09,8.0,4.0,637
75,43.758225043636855,0.30000016587117956,-43.758225043636855,9.666877895175733e-09,8.0,4.0,637
76,43.74458547816931,0.2999998869176457,-43.744585478169306,9.344481656518507e-09,8.0,4.0,637
77,43.72783370727208,0.30000021427921664,-43.72783370727208,9.942375460992766e-09,8.0,4.0,636
78,43.71248908224084,0.3000002970863819,-43.71248908224084,8.553996130610244e-09,8.0,4.0,636
79,43.70178729731299,0.3000003126352425,-43.70178729731299,8.990033827212618e-09,8.0,4.0,635
80,43.69368062442205,0.3000001871355391,-43.69368062442204,9.130031769633308e-09,8.0,4.0,634
81,43.687207961101876,0.30000015472285224,-43.687207961101876,9.867101029961464e-09,8.0,4.0,633
82,43.682003926279606,0.30000020395626287,-43.6820039262796,8.771949959190194e-09,8.0,4.0,634
83,43.677692331469586,0.30000004155536875,-43.67769233146959,8.762084446435946e-09,8.0,4.0,635
84,43.67420531452221,0.3000000034405255,-43.674205314522204,8.24627426390457e-09,8.0,4.0,636
85,43.671084411070495,0.2999999187349003,-43.67108441107049,9.137029753156342e-09,8.0,4.0,636
86,43.66851045640866,0.29999968276278116,-43.66851045640866,8.934422630240982e-09,8.0,4.0,636
87,43.6656501653751,0.30000009333425764,-43.6656501653751,9.6298817622268e-09,8.0,4.0,636
88,43.66329382162911,0.29999956368279357,-43.66329382162912,8.528203679887157e-09,8.0,4.0,636
89,43.66012578526754,0.2999998040849778,-43.660125785267546,9.855885415383487e-09,8.0,4.0,634
90,43.656823148818916,0.30000044308743323,-43.656823148818916,8.730727040310607e-09,8.0,4.0,635
91,43.65226339315,0.3000002461049843,-43.65226339315001,9.057321877234284e-09,8.0,4.0,636
92,43.64704411161708,0.29999954284902064,-43.647044111617085,9.942633162409016e-09,8.0,4.0,636
93,43.63975698892834,0.299999711070045,-43.63975698892834,9.243328668810651e-09,8.0,4.0,637
94,43.632618270263364,0.299999679417301,-43.632618270263364,9.331934279943066e-09,8.0,4.0,637
95,43.62692628757594,0.29999989578342334,-43.62692628757594,9.660176829582447e-09,8.0,4.0,637
96,43.62395873300858,0.3000002956152055,-43.62395873300858,9.38940650682466e-09,8.0,4.0,637
97,43.62178711397371,0.2999995142781478,-43.62178711397371,9.58574689082053e-09,8.0,4.0,637
98,43.62059521093856,0.30000046135530617,-43.62059521093857,9.523857171815269e-09,8.0,4.0,637
99,43.61930301620063,0.30000037424473197,-43.61930301620063,9.164631451087176e-09,8.0,4.0,637
100,43.618933880466884,0.299999588202715,-43.61893388046689,9.561744180720825e-09,8.0,4.0,637
101,43.61788493226846,0.30000026274275204,-43.61788493226847,8.743605443073604e-09,8.0,4.0,638
102,43.6175967903273,0.30000046892824184,-43.6175967903273,8.621632333883847e-09,8.0,4.0,638
103,43.61678926013065,0.30000018801712786,-43.616789260130645,8.57855726628808e-09,8.0,4.0,638
104,43.61656556096568,0.30000016695446696,-43.61656556096568,9.199849312749511e-09,8.0,4.0,638
105,43.61559535788592,0.30000024757991284,-43.61559535788592,9.847864333560431e-09,8.0,4.0,638
106,43.61514263940453,0.29999980036748586,-43.61514263940453,9.581750949111789e-09,8.0,4.0,639
107,43.61340393234869,0.29999983822245907,-43.61340393234868,9.767323319455941e-09,8.0,4.0,640
108,43.61116021642446,0.30000018807649353,-43.61116021642446,9.595834518374994e-09,8.0,4.0,641
109,43.60673231253989,0.3000001412016642,-43.60673231253989,9.846909966275544e-09,8.0,4.0,642
110,43.60224218561149,0.3000004065883962,-43.60224218561149,8.672149964920593e-09,8.0,4.0,643
111,43.598926717785915,0.29999996423741493,-43.59892671778592,8.878073425071577e-09,8.0,4.0,643
112,43.59746692673607,0.30000032748346334,-43.597466926736075,8.846167533231206e-09,8.0,4.0,643
113,43.596150788651606,0.29999985804751045,-43.59615078865161,8.94575003430453e-09,8.0,4.0,643
114,43.5954728708936,0.2999996326346788,-43.5954728708936,9.700808833268558e-09,8.0,4.0,642
115,43.59399931992987,0.29999984458513834,-43.59399931992987,9.67550514061998e-09,8.0,4.0,642
116,43.592578940323705,0.30000016454910544,-43.592578940323705,8.823480444853548e-09,8.0,4.0,643
117,43.5902821837423,0.2999997109831022,-43.59028218374231,9.350728516738607e-09,8.0,4.0,642
118,43.58842250285936,0.2999995591812339,-43.58842250285936,9.79296524736968e-09,8.0,4.0,641
119,43.586555258287916,0.30000011554316774,-43.586555258287916,9.865203945911083e-09,8.0,4.0,641
120,43.58576434685432,0.2999999960031812,-43.58576434685432,9.272385358780107e-09,8.0,4.0,641
121,43.58486702012495,0.2999997223572843,-43.58486702012495,9.451536673602053e-09,8.0,4.0,641
122,43.58459286134006,0.2999998426304781,-43.584592861340056,9.940269938740825e-09,8.0,4.0,640
123,43.58397415552598,0.2999998083845013,-43.58397415552598,8.835456409475676e-09,8.0,4.0,641
124,43.5838367772631,0.3000003616763277,-43.583836777263095,9.971863450824575e-09,8.0,4.0,640
125,43.58333537596315,0.30000029581990834,-43.58333537596315,8.840302643818128e-09,8.0,4.0,641
126,43.5833617706436,0.3000002063321239,-43.58336177064359,9.474909667660457e-09,8.0,4.0,640
127,43.58295989732304,0.29999974278851216,-43.58295989732304,9.964556154885178e-09,8.0,4.0,640
128,43.5830380132423,0.29999959201492127,-43.5830380132423,9.93854934579164e-09,8.0,4.0,640
129,43.58259729226694,0.2999996637783918,-43.58259729226693,8.740986076397646e-09,8.0,4.0,641
130,43.582697525130904,0.2999995635153103,-43.5826975251309,9.74130292725584e-09,8.0,4.0,640
131,43.582191843789914,0.3000002990403571,-43.582191843789914,9.765314765122806e-09,8.0,4.0,640
132,43.58230769387874,0.30000024022069105,-43.58230769387874,9.55263807936896e-09,8.0,4.0,640
133,43.58196395604314,0.2999997867629873,-43.58196395604314,9.864075966344622e-09,8.0,4.0,640
134,43.58200431112987,0.30000043318430125,-43.58200431112987,9.490524874023989e-09,8.0,4.0,640
135,43.58160808077419,0.3000004788355733,-43.58160808077419,9.632395004562267e-09,8.0,4.0,640
136,43.5817538415707,0.30000039020085023,-43.5817538415707,9.411400352576838e-09,8.0,4.0,640
137,43.581412933191565,0.30000002485663946,-43.581412933191565,9.063722653510934e-09,8.0,4.0,640
138,43.58158475970294,0.2999997885878286,-43.581584759702935,9.36688030434862e-09,8.0,4.0,640
139,43.5811661460164,0.3000000474597867,-43.5811661460164,9.878542017201788e-09,8.0,4.0,640
140,43.58132675192733,0.29999992717539453,-43.58132675192733,9.295944660658221e-09,8.0,4.0,640
141,43.580914017768016,0.3000001327527858,-43.58091401776802,9.714649024660236e-09,8.0,4.0,640
142,43.58106479132563,0.3000001142733624,-43.58106479132563,9.029052341476665e-09,8.0,4.0,640
143,43.58066857240094,0.3000001921536702,-43.58066857240094,9.72470614227001e-09,8.0,4.0,640
144,43.580808849691394,0.30000029299343495,-43.580808849691394,9.509930938317871e-09,8.0,4.0,640
145,43.5804358566203,0.3000002157667665,-43.580435856620305,9.38356430314859e-09,8.0,4.0,640
146,43.58057084035448,0.3000004254356806,-43.58057084035448,9.558861748588504e-09,8.0,4.0,640
147,43.58023697565193,0.300000101537716,-43.58023697565193,9.722900451788003e-09,8.0,4.0,640
148,43.58037962797611,0.3000003565183108,-43.58037962797611,9.480509233972903e-09,8.0,4.0,640
149,43.580100415856734,0.29999970002336074,-43.58010041585673,9.57948112079322e-09,8.0,4.0,640
150,43.58026833169551,0.2999998939917287,-43.58026833169551,9.716813623820949e-09,8.0,4.0,640
151,43.57993977305621,0.29999974553146974,-43.57993977305621,9.759016185540537e-09,8.0,4.0,640
152,43.580129894567534,0.29999990668453436,-43.580129894567534,9.541735631074455e-09,8.0,4.0,640
153,43.5797386677322,0.30000036596432633,-43.5797386677322,9.639513357817858e-09,8.0,4.0,640
154,43.58006965660471,0.2999995702303968,-43.58006965660471,9.279702982138274e-09,8.0,4.0,640
155,43.57974423195349,0.2999995941940795,-43.57974423195349,9.595404479060757e-09,8.0,4.0,640
156,43.579885779996445,0.3000003522028459,-43.579885779996445,9.32430065684532e-09,8.0,4.0,640
157,43.579580788049874,0.30000030034123065,-43.579580788049874,9.702843724595083e-09,8.0,4.0,640
158,43.57983575704225,0.3000002559607161,-43.57983575704225,9.280137615693104e-09,8.0,4.0,640
159,43.579599461034675,0.29999971029190126,-43.579599461034675,9.576391314748397e-09,8.0,4.0,640
160,43.579757878286095,0.30000046540786507,-43.579757878286095,9.449674269044593e-09,8.0,4.0,640
161,43.57954557388281,0.29999978035771085,-43.57954557388281,8.739834327180173e-09,8.0,4.0,641
162,43.57981887588245,0.2999996894927516,-43.57981887588245,9.371246693639493e-09,8.0,4.0,640
163,43.57953794101077,0.2999995616759057,-43.57953794101077,8.7016573991335e-09,8.0,4.0,641
164,43.579695294122246,0.3000003862648398,-43.579695294122246,9.999128686748001e-09,8.0,4.0,639
165,43.579392588054304,0.30000045346714194,-43.579392588054304,9.539304509617433e-09,8.0,4.0,640
166,43.57977907021422,0.2999995426955885,-43.57977907021423,9.994394571060095e-09,8.0,4.0,639
167,43.57940279248767,0.3000001777819429,-43.57940279248767,9.623414569490212e-09,8.0,4.0,640
168,43.57969358282354,0.30000001636142315,-43.579693582823545,9.208230082270587e-09,8.0,4.0,640
169,43.57940860726203,0.29999994047442663,-43.579408607262025,8.690416222360349e-09,8.0,4.0,641
170,43.57970321593138,0.2999997627714219,-43.57970321593138,9.23680848510908e-09,8.0,4.0,640
171,43.57932062487937,0.30000046424991716,-43.57932062487937,9.762630460372406e-09,8.0,4.0,640
172,43.5795957828969,0.300000445118656,-43.5795957828969,9.294481358885797e-09,8.0,4.0,640
173,43.5793241963296,0.30000027779537086,-43.57932419632961,9.735543492209167e-09,8.0,4.0,640
174,43.57960859837464,0.30000019733779304,-43.579608598374634,9.538890598867684e-09,8.0,4.0,640
175,43.579368180537465,0.29999979145037087,-43.579368180537465,9.662485480066286e-09,8.0,4.0,640
176,43.579647524252195,0.2999997588406007,-43.579647524252195,9.78476315467211e-09,8.0,4.0,640
177,43.57930169507742,0.30000018776663173,-43.57930169507742,9.819165241726292e-09,8.0,4.0,640
178,43.57955960791328,0.3000003256474716,-43.57955960791328,9.875149098780016e-09,8.0,4.0,640
179,43.579321946201134,0.2999999054843816,-43.579321946201134,9.821201725918474e-09,8.0,4.0,640
180,43.57958832031365,0.29999998550649076,-43.57958832031364,9.334832583535547e-09,8.0,4.0,640
181,43.57925537908152,0.30000031917388986,-43.57925537908152,9.701497052058703e-09,8.0,4.0,640
182,43.579624800114104,0.29999961754240384,-43.579624800114104,9.424492585443805e-09,8.0,4.0,640
183,43.5793018738808,0.29999985978656796,-43.57930187388081,9.757337356215726e-09,8.0,4.0,640
184,43.5795663164595,0.2999999672268333,-43.57956631645949,9.197045269399379e-09,8.0,4.0,640
185,43.57922471270444,0.3000003640674542,-43.579224712704445,9.392985474783802e-09,8.0,4.0,640
186,43.5795921568067,0.2999996888023775,-43.57959215680669,9.240525554129757e-09,8.0,4.0,640
187,43.579274998191615,0.29999988443433434,-43.57927499819162,8.851404652909689e-09,8.0,4.0,641
188,43.5795341086756,0.30000004280598974,-43.5795341086756,9.160627706288343e-09,8.0,4.0,640
189,43.57920403861995,0.30000034983612817,-43.579204038619956,9.797299068888195e-09,8.0,4.0,640
190,43.57956404855511,0.2999997411513342,-43.57956404855511,9.261243710712349e-09,8.0,4.0,640
191,43.579261184870035,0.2999998263651803,-43.57926118487003,9.585699137428922e-09,8.0,4.0,640
192,43.579511808648185,0.3000000586969699,-43.579511808648185,9.250291369915954e-09,8.0,4.0,640
193,43.57919736515834,0.30000024526512453,-43.57919736515834,9.513320927785263e-09,8.0,4.0,640
194,43.579548425770355,0.29999971387983176,-43.579548425770355,9.126956680185154e-09,8.0,4.0,640
195,43.57926140606095,0.2999996772133028,-43.57926140606095,9.771216431413398e-09,8.0,4.0,640
196,43.57950280884005,0.29999998853500653,-43.579502808840054,9.944302841771097e-09,8.0,4.0,640
197,43.57920441233727,0.3000000515829724,-43.57920441233726,9.217429195491621e-09,8.0,4.0,640
198,43.57954643567795,0.2999995976681998,-43.57954643567795,9.239308928462627e-09,8.0,4.0,640
199,43.579150172348534,0.30000042207530336,-43.57915017234853,8.786430824225199e-09,8.0,4.0,641
200,43.5794912279249,0.2999999792118261,-43.5794912279249,9.016318098260517e-09,8.0,4.0,640
